match_date,tournament_name,round,round_raw_espn,winner_name,loser_name,score_text,espn_tournament_url,espn_daily_url
2026-02-11,IEB+ Argentina Open,,,Alejandro Tabilo,Joao Fonseca,3 6 5 || 6 3 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260211
2026-02-11,IEB+ Argentina Open,,,Tomas Martin Etcheverry,Roman Andres Burruchaga,6 5 7 7 4 7 || 7 7 6 3 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260211
2026-02-11,IEB+ Argentina Open,,,Vit Kopriva,Matteo Berrettini,6 6 8 || 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260211
2026-02-11,IEB+ Argentina Open,,,Mariano Navone,Emilio Nava,6 6 || 2 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260211
2026-02-12,IEB+ Argentina Open,,,Luciano Darderi,Tomas Barrios Vera,1 3 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260212
2026-02-12,IEB+ Argentina Open,,,Sebastian Baez,Ignacio Buse,4 3 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260212
2026-02-12,IEB+ Argentina Open,,,Camilo Ugo Carabelli,Mariano Navone,6 7 || 2 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260212
2026-02-12,IEB+ Argentina Open,,,Pedro Martinez,Juan Manuel Cerundolo,6 5 4 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260212
2026-02-13,IEB+ Argentina Open,F,Quarterfinal,Francisco Cerundolo,Vit Kopriva,6 6 || 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260213
2026-02-13,IEB+ Argentina Open,F,Quarterfinal - Cancha Guillermo Vilas,Luciano Darderi,Pedro Martinez,5 1 2 || 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260213
2026-02-13,IEB+ Argentina Open,F,Quarterfinal - Cancha Guillermo Vilas,Sebastian Baez,Camilo Ugo Carabelli,6 5 2 4 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260213
2026-02-13,IEB+ Argentina Open,F,Quarterfinal - Cancha Guillermo Vilas,Tomas Martin Etcheverry,Alejandro Tabilo,6 3 4 7 || 1 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260213
2026-02-14,IEB+ Argentina Open,F,Semifinal,Francisco Cerundolo,Tomas Martin Etcheverry,6 7 7 || 3 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260214
2026-02-14,IEB+ Argentina Open,F,Semifinal - Cancha Guillermo Vilas,Luciano Darderi,Sebastian Baez,6 2 1 2 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260214
2026-02-15,IEB+ Argentina Open,,,Francisco Cerundolo,Luciano Darderi,6 6 2 || 4 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/299-2026/competitionType/1/date/20260215
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round,Rafael Jodar,Mitchell Krueger,6 6 || 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round - Center Court,Murphy Cassone,Alex Rybakov,2 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round - Grandstand,Bernard Tomic,Krish Arora,3 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round - Center Court,Sho Shimabukuro,Thai-Son Kwiatkowski,6 6 || 0 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round - Grandstand,Jack Pinnington Jones,Daniel Dutra da Silva,3 1 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round - Grandstand,Zachary Svajda,Georgi Georgiev,6 6 || 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round - Center Court,Patrick Kypson,Pedro Sakamoto,6 6 || 2 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-07,Nexo Dallas Open,Q1,Qualifying 1st Round - Grandstand,Tristan Boyer,Alex Finkelstein,4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260207
2026-02-08,Nexo Dallas Open,,,Sho Shimabukuro,Bernard Tomic,6 6 || 3 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260208
2026-02-08,Nexo Dallas Open,,,Rafael Jodar,Murphy Cassone,7 7 7 8 || 6 5 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260208
2026-02-08,Nexo Dallas Open,,,Jack Pinnington Jones,Patrick Kypson,6 4 7 5 || 7 7 5 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260208
2026-02-08,Nexo Dallas Open,,,Zachary Svajda,Tristan Boyer,6 5 6 || 3 7 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260208
2026-02-09,Nexo Dallas Open,,,Alejandro Davidovich Fokina,Zachary Svajda,4 6 1 3 || 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260209
2026-02-09,Nexo Dallas Open,,,Frances Tiafoe,Terence Atmane,6 2 2 8 || 4 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260209
2026-02-09,Nexo Dallas Open,,,Sebastian Korda,Michael Zheng,3 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260209
2026-02-09,Nexo Dallas Open,,,Brandon Nakashima,Mattia Bellucci,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260209
2026-02-10,Nexo Dallas Open,,,Taylor Fritz,Marcos Giron,6 5 7 7 || 4 7 6 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-10,Nexo Dallas Open,,,Ben Shelton,Gabriel Diallo,4 4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-10,Nexo Dallas Open,,,Jack Pinnington Jones,Flavio Cobolli,2 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-10,Nexo Dallas Open,,,Marin Cilic,Learner Tien,7 7 7 6 || 5 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-10,Nexo Dallas Open,,,Denis Shapovalov,Rafael Jodar,6 6 || 1 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-10,Nexo Dallas Open,,,Aleksandar Kovacevic,Patrick Kypson,6 7 7 || 4 6 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-10,Nexo Dallas Open,,,Alex Michelsen,Grigor Dimitrov,7 4 4 || 5 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-10,Nexo Dallas Open,,,Miomir Kecmanovic,Sho Shimabukuro,7 7 3 6 3 || 6 3 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260210
2026-02-11,Nexo Dallas Open,,,Tommy Paul,Jenson Brooksby,4 6 7 7 || 6 4 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260211
2026-02-11,Nexo Dallas Open,,,Adrian Mannarino,Adam Walton,4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260211
2026-02-11,Nexo Dallas Open,,,Eliot Spizzirri,James Duckworth,2 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260211
2026-02-11,Nexo Dallas Open,,,Ethan Quinn,Trevor Svajda,6 3 5 || 7 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260211
2026-02-11,Nexo Dallas Open,,,Taylor Fritz,Brandon Nakashima,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260211
2026-02-11,Nexo Dallas Open,,,Alejandro Davidovich Fokina,Alex Michelsen,4 4 3 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260211
2026-02-11,Nexo Dallas Open,,,Sebastian Korda,Frances Tiafoe,7 6 8 || 5 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260211
2026-02-12,Nexo Dallas Open,,,Ben Shelton,Adrian Mannarino,6 2 7 7 3 2 || 7 7 6 4 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260212
2026-02-12,Nexo Dallas Open,,,Miomir Kecmanovic,Tommy Paul,7 4 4 || 5 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260212
2026-02-12,Nexo Dallas Open,,,Denis Shapovalov,Aleksandar Kovacevic,6 6 || 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260212
2026-02-12,Nexo Dallas Open,,,Marin Cilic,Ethan Quinn,6 4 3 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260212
2026-02-12,Nexo Dallas Open,,,Jack Pinnington Jones,Eliot Spizzirri,7 7 4 7 7 || 6 5 6 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260212
2026-02-13,Nexo Dallas Open,F,Quarterfinal,Taylor Fritz,Sebastian Korda,6 2 6 7 7 || 7 7 4 6 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260213
2026-02-13,Nexo Dallas Open,F,Quarterfinal - Center Court,Ben Shelton,Miomir Kecmanovic,7 3 4 2 || 5 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260213
2026-02-13,Nexo Dallas Open,F,Quarterfinal - Center Court,Denis Shapovalov,Alejandro Davidovich Fokina,5 6 6 3 || 7 4 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260213
2026-02-13,Nexo Dallas Open,F,Quarterfinal - Center Court,Marin Cilic,Jack Pinnington Jones,1 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260213
2026-02-14,Nexo Dallas Open,F,Semifinal,Taylor Fritz,Marin Cilic,7 7 7 7 || 6 5 6 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260214
2026-02-14,Nexo Dallas Open,F,Semifinal - Center Court,Ben Shelton,Denis Shapovalov,6 4 6 4 2 || 4 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260214
2026-02-15,Nexo Dallas Open,,,Ben Shelton,Taylor Fritz,6 3 5 2 || 3 6 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/836-2026/competitionType/1/date/20260215
2026-02-20,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round,Otto Virtanen,Aleksandar Vukic,6 6 || 2 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260220
2026-02-20,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - Court 2,Giovanni Mpetshi Perricard,Shintaro Mochizuki,6 7 7 || 1 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260220
2026-02-20,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - New Court 1,Jan Choinski,Jesper de Jong,6 7 7 || 1 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260220
2026-02-21,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round,Alexander Shevchenko,Nikoloz Basilashvili,6 1 4 || 7 7 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260221
2026-02-21,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - Court 2,Quentin Halys,Christopher O'Connell,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260221
2026-02-21,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - New Court 1,Jan-Lennard Struff,Abdulrahman Al Janahi,6 6 || 0 1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260221
2026-02-21,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - Court 2,Luca Nardi,Marco Trungelliti,6 2 6 3 || 2 6 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260221
2026-02-21,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - Court 4,Pablo Carreno Busta,Botic Van De Zandschulp,3 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260221
2026-02-21,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - New Court 1,Giovanni Mpetshi Perricard,Jan Choinski,4 6 7 7 || 6 3 6 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260221
2026-02-21,Dubai Duty Free Tennis Championships,Q1,Qualifying 1st Round - New Court 1,Otto Virtanen,Jan-Lennard Struff,7 9 4 4 || 6 7 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260221
2026-02-22,Dubai Duty Free Tennis Championships,,,Pablo Carreno Busta,Luca Nardi,6 4 6 7 7 || 7 7 4 6 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260222
2026-02-22,Dubai Duty Free Tennis Championships,,,Quentin Halys,Alexander Shevchenko,7 8 7 || 6 6 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260222
2026-02-23,Dubai Duty Free Tennis Championships,,,Felix Auger-Aliassime,Zhang Zhizhen,6 7 7 || 3 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260223
2026-02-23,Dubai Duty Free Tennis Championships,,,Jack Draper,Quentin Halys,6 8 3 4 || 7 10 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260223
2026-02-23,Dubai Duty Free Tennis Championships,,,Stan Wawrinka,Benjamin Hassan,7 6 || 5 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260223
2026-02-23,Dubai Duty Free Tennis Championships,,,Giovanni Mpetshi Perricard,Moez Echargui,6 3 7 7 6 4 || 7 7 6 3 7 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260223
2026-02-24,Dubai Duty Free Tennis Championships,,,Alexander Bublik,Jan-Lennard Struff,3 4 2 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Daniil Medvedev,Shang Juncheng,6 6 || 1 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Andrey Rublev,Valentin Royer,6 6 || 3 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Jakub Mensik,Hubert Hurkacz,6 7 9 || 4 6 7,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Alexander Shevchenko,Karen Khachanov,7 7 2 3 7 || 6 5 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Jiri Lehecka,Luca Nardi,6 4 2 8 || 4 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Alexei Popyrin,Kamil Majchrzak,3 6 7 || 6 3 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Ugo Humbert,Stefanos Tsitsipas,6 7 || 4 5,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Tallon Griekspoor,Otto Virtanen,3 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Arthur Rinderknech,Fabian Marozsan,6 3 4 || 3 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Pablo Carreno Busta,Denis Shapovalov,6 6 || 2 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-24,Dubai Duty Free Tennis Championships,,,Jenson Brooksby,Zizou Bergs,3 4 || 6 6,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260224
2026-02-25,Dubai Duty Free Tennis Championships,,,Felix Auger-Aliassime,Giovanni Mpetshi Perricard,6 6 || 4 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260225
2026-02-25,Dubai Duty Free Tennis Championships,,,Tallon Griekspoor,Alexander Bublik,6 7 7 2 || 3 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260225
2026-02-25,Dubai Duty Free Tennis Championships,,,Daniil Medvedev,Stan Wawrinka,6 6 || 2 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260225
2026-02-25,Dubai Duty Free Tennis Championships,,,Arthur Rinderknech,Jack Draper,7 6 4 6 4 || 5 7 7 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260225
2026-02-25,Dubai Duty Free Tennis Championships,,,Andrey Rublev,Ugo Humbert,6 6 5 6 || 4 7 7 3,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260225
2026-02-25,Dubai Duty Free Tennis Championships,,,Jakub Mensik,Alexei Popyrin,6 6 || 3 2,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260225
2026-02-25,Dubai Duty Free Tennis Championships,,,Jenson Brooksby,Karen Khachanov,7 8 6 7 || 6 6 4,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1,https://www.espn.com/tennis/scoreboard/tournament/_/eventId/25-2026/competitionType/1/date/20260225
