match_id,surface,year,round,p1_name,p2_name,prob,correct,p1_match_key,p2_match_key,surf_norm
2024-314_11.0,clay,2024,R32,botic van de zandschulp,dominic stricker,0.5130637288093567,1,de zandschulp b,stricker d,clay
2024-314_13.0,clay,2024,R16,fabio fognini,juan pablo varillas,0.7003476023674011,1,fognini f,pablo varillas j,clay
2024-314_14.0,clay,2024,R16,botic van de zandschulp,tomas martin etcheverry,0.32859867811203,0,de zandschulp b,martin etcheverry t,clay
2024-314_19.0,clay,2024,R16,daniel elahi galan,matteo berrettini,0.2119187265634536,0,elahi galan d,berrettini m,clay
2024-314_22.0,clay,2024,QF,jan-lennard struff,tomas martin etcheverry,0.7060688734054565,1,struff j,martin etcheverry t,clay
2024-314_4.0,clay,2024,R32,dominic thiem,juan pablo varillas,0.3752669095993042,0,thiem d,pablo varillas j,clay
2024-314_5.0,clay,2024,R32,daniel elahi galan,vit kopriva,0.4246151149272918,1,elahi galan d,kopriva v,clay
2024-314_6.0,clay,2024,R32,nicolas moreno de alboran,yannick hanfmann,0.3434086441993713,0,de alboran n,hanfmann y,clay
2024-316_16.0,clay,2024,R16,andrey rublev,thiago agustin tirante,0.6455129981040955,0,rublev a,agustin tirante t,clay
2024-316_23.0,clay,2024,QF,roberto carballes baena,thiago agustin tirante,0.6158038973808289,0,carballes baena r,agustin tirante t,clay
2024-316_26.0,clay,2024,SF,nuno borges,thiago agustin tirante,0.5185055732727051,1,borges n,agustin tirante t,clay
2024-316_4.0,clay,2024,R32,jaime faria,thiago agustin tirante,0.3520184457302093,0,faria j,agustin tirante t,clay
2024-319_12.0,clay,2024,R32,dominic thiem,thiago agustin tirante,0.3700665235519409,0,thiem d,agustin tirante t,clay
2024-319_14.0,clay,2024,R16,gustavo heide,yannick hanfmann,0.3983453214168548,0,heide g,hanfmann y,clay
2024-319_15.0,clay,2024,R16,lukas neumayer,nicolas moreno de alboran,0.4937641024589538,0,neumayer l,de alboran n,clay
2024-319_18.0,clay,2024,R16,daniel elahi galan,facundo diaz acosta,0.314873605966568,0,elahi galan d,diaz acosta f,clay
2024-319_19.0,clay,2024,R16,sebastian baez,thiago agustin tirante,0.7528511881828308,1,baez s,agustin tirante t,clay
2024-319_2.0,clay,2024,R32,andrea collarini,nicolas moreno de alboran,0.2670363783836365,0,collarini a,de alboran n,clay
2024-319_22.0,clay,2024,QF,matteo berrettini,nicolas moreno de alboran,0.8432416915893555,1,berrettini m,de alboran n,clay
2024-319_6.0,clay,2024,R32,daniel elahi galan,hamad medjedovic,0.3508170843124389,1,elahi galan d,medjedovic h,clay
2024-322_17.0,clay,2024,R16,nicolas moreno de alboran,tomas machac,0.4521112740039825,0,de alboran n,machac t,clay
2024-322_8.0,clay,2024,R32,david goffin,nicolas moreno de alboran,0.3309248983860016,0,goffin d,de alboran n,clay
2024-360_17.0,clay,2024,R16,david goffin,nicolas moreno de alboran,0.6499425172805786,0,goffin d,de alboran n,clay
2024-360_23.0,clay,2024,QF,nicolas moreno de alboran,roberto carballes baena,0.4094833135604858,0,de alboran n,carballes baena r,clay
2024-360_7.0,clay,2024,R32,facundo diaz acosta,nicolas moreno de alboran,0.7727085947990417,0,diaz acosta f,de alboran n,clay
2024-410_11.0,clay,2024,R64,nicolas jarry,tomas martin etcheverry,0.4167901575565338,0,jarry n,martin etcheverry t,clay
2024-410_13.0,clay,2024,R64,alejandro tabilo,christopher o'connell,0.5957182049751282,1,tabilo a,oconnell c,clay
2024-410_31.0,clay,2024,R32,stefanos tsitsipas,tomas martin etcheverry,0.8349942564964294,1,tsitsipas s,martin etcheverry t,clay
2024-414_8.0,clay,2024,R32,luciano darderi,nick hardt,0.8131460547447205,1,darderi l,hardt n,clay
2024-416_13.0,clay,2024,R128,christopher o'connell,roberto carballes baena,0.3510449528694153,0,oconnell c,carballes baena r,clay
2024-416_14.0,clay,2024,R128,botic van de zandschulp,nicolas moreno de alboran,0.7130354642868042,1,de zandschulp b,de alboran n,clay
2024-416_27.0,clay,2024,R128,daniel elahi galan,zhizhen zhang,0.386574387550354,0,elahi galan d,zhang z,clay
2024-416_39.0,clay,2024,R64,thiago seyboth wild,tomas martin etcheverry,0.5758374929428101,0,seyboth wild t,martin etcheverry t,clay
2024-416_46.0,clay,2024,R64,botic van de zandschulp,felix auger-aliassime,0.338421881198883,0,de zandschulp b,auger-aliassime f,clay
2024-416_68.0,clay,2024,R32,hubert hurkacz,tomas martin etcheverry,0.5288440585136414,1,hurkacz h,martin etcheverry t,clay
2024-425_18.0,clay,2024,R32,nick hardt,tomas martin etcheverry,0.3003001809120178,0,hardt n,martin etcheverry t,clay
2024-425_33.0,clay,2024,R16,brandon nakashima,tomas martin etcheverry,0.4006952345371246,0,nakashima b,martin etcheverry t,clay
2024-425_41.0,clay,2024,QF,cameron norrie,tomas martin etcheverry,0.4987451434135437,0,norrie c,martin etcheverry t,clay
2024-425_45.0,clay,2024,SF,casper ruud,tomas martin etcheverry,0.7520743012428284,1,ruud c,martin etcheverry t,clay
2024-439_20.0,clay,2024,R16,chun-hsin tseng,fabio fognini,0.2617254257202148,1,tseng c,fognini f,clay
2024-439_22.0,clay,2024,QF,chun-hsin tseng,jakub mensik,0.3673350214958191,0,tseng c,mensik j,clay
2024-506_12.0,clay,2024,R32,camilo ugo carabelli,juan pablo varillas,0.2597842514514923,1,ugo carabelli c,pablo varillas j,clay
2024-506_17.0,clay,2024,R16,daniel elahi galan,tomas martin etcheverry,0.2956199049949646,0,elahi galan d,martin etcheverry t,clay
2024-506_23.0,clay,2024,QF,nicolas jarry,tomas martin etcheverry,0.6383939385414124,1,jarry n,martin etcheverry t,clay
2024-506_7.0,clay,2024,R32,roberto carballes baena,tomas martin etcheverry,0.3701777458190918,0,carballes baena r,martin etcheverry t,clay
2024-506_8.0,clay,2024,R32,daniel elahi galan,diego schwartzman,0.3991363048553467,1,elahi galan d,schwartzman d,clay
2024-520_1.0,clay,2024,R128,brandon nakashima,nicolas moreno de alboran,0.4158232510089874,1,nakashima b,de alboran n,clay
2024-520_111.0,clay,2024,R32,casper ruud,tomas martin etcheverry,0.6692755222320557,1,ruud c,martin etcheverry t,clay
2024-520_3.0,clay,2024,R128,pedro martinez,thiago agustin tirante,0.7045095562934875,1,martinez p,agustin tirante t,clay
2024-520_37.0,clay,2024,R128,daniel elahi galan,lorenzo musetti,0.2466826289892196,0,elahi galan d,musetti l,clay
2024-520_43.0,clay,2024,R128,botic van de zandschulp,fabio fognini,0.6453757882118225,0,de zandschulp b,fognini f,clay
2024-520_45.0,clay,2024,R128,arthur cazaux,tomas martin etcheverry,0.2007508873939514,0,cazaux a,martin etcheverry t,clay
2024-520_54.0,clay,2024,R128,david goffin,giovanni mpetshi perricard,0.2879259288311004,1,goffin d,mpetshi perricard g,clay
2024-520_56.0,clay,2024,R128,jan-lennard struff,roman andres burruchaga,0.869979739189148,1,struff j,andres burruchaga r,clay
2024-520_96.0,clay,2024,R64,arthur rinderknech,tomas martin etcheverry,0.2568425238132477,0,rinderknech a,martin etcheverry t,clay
2024-6932_10.0,clay,2024,R32,daniel elahi galan,dusan lajovic,0.3698723316192627,0,elahi galan d,lajovic d,clay
2024-6932_11.0,clay,2024,R32,albert ramos-vinolas,juan pablo varillas,0.3945085704326629,1,ramos-vinolas a,pablo varillas j,clay
2024-6932_17.0,clay,2024,R16,cameron norrie,tomas barrios vera,0.8317363262176514,1,norrie c,barrios vera t,clay
2024-6932_2.0,clay,2024,R32,gustavo heide,tomas barrios vera,0.3686997890472412,0,heide g,barrios vera t,clay
2024-717_18.0,clay,2024,R16,daniel elahi galan,tomas martin etcheverry,0.2468618154525756,0,elahi galan d,martin etcheverry t,clay
2024-717_23.0,clay,2024,QF,michael mmoh,tomas martin etcheverry,0.3415106832981109,0,mmoh m,martin etcheverry t,clay
2024-717_26.0,clay,2024,SF,ben shelton,tomas martin etcheverry,0.5187527537345886,1,shelton b,martin etcheverry t,clay
2024-717_6.0,clay,2024,R32,jordan thompson,yibing wu,0.7115210294723511,1,thompson j,yibing w,clay
2024-717_8.0,clay,2024,R32,juan pablo varillas,michael mmoh,0.3226650655269623,0,pablo varillas j,mmoh m,clay
2024-717_9.0,clay,2024,R32,benoit paire,daniel elahi galan,0.2411406636238098,0,paire b,elahi galan d,clay
2024-7290_12.0,clay,2024,R32,botic van de zandschulp,federico coria,0.5795096755027771,1,de zandschulp b,coria f,clay
2024-7290_20.0,clay,2024,R16,botic van de zandschulp,casper ruud,0.1792730391025543,0,de zandschulp b,ruud c,clay
2024-7694_10.0,clay,2024,R32,nikolas sanchez izquierdo,tomas martin etcheverry,0.2370745837688446,0,sanchez izquierdo n,martin etcheverry t,clay
2024-7694_16.0,clay,2024,R16,giovanni mpetshi perricard,yoshihito nishioka,0.2771205306053161,1,mpetshi perricard g,nishioka y,clay
2024-7694_19.0,clay,2024,R16,thiago seyboth wild,tomas martin etcheverry,0.3738725781440735,0,seyboth wild t,martin etcheverry t,clay
2024-7694_22.0,clay,2024,QF,giovanni mpetshi perricard,hugo gaston,0.3877630531787872,1,mpetshi perricard g,gaston h,clay
2024-7694_24.0,clay,2024,QF,dominik koepfer,tomas martin etcheverry,0.2914656102657318,0,koepfer d,martin etcheverry t,clay
2024-7694_25.0,clay,2024,SF,alexander bublik,giovanni mpetshi perricard,0.555014967918396,0,bublik a,mpetshi perricard g,clay
2024-7694_26.0,clay,2024,SF,luciano darderi,tomas martin etcheverry,0.4886353313922882,0,darderi l,martin etcheverry t,clay
2024-7694_27.0,clay,2024,F,giovanni mpetshi perricard,tomas martin etcheverry,0.2989096045494079,1,mpetshi perricard g,martin etcheverry t,clay
2024-7694_4.0,clay,2024,R32,daniel elahi galan,hugo gaston,0.5735461115837097,0,elahi galan d,gaston h,clay
2024-7694_5.0,clay,2024,R32,giovanni mpetshi perricard,lorenzo sonego,0.589441180229187,1,mpetshi perricard g,sonego l,clay
2024-8996_1.0,clay,2024,R32,francisco comesana,juan pablo varillas,0.4436407685279846,0,comesana f,pablo varillas j,clay
2024-8996_11.0,clay,2024,R32,joao fonseca,thiago agustin tirante,0.5866771936416626,0,fonseca j,agustin tirante t,clay
2024-8996_13.0,clay,2024,R16,juan pablo varillas,sebastian baez,0.2238820791244506,0,pablo varillas j,baez s,clay
2024-8996_17.0,clay,2024,R16,juan manuel cerundolo,luciano darderi,0.2324548363685608,0,manuel cerundolo j,darderi l,clay
2024-8996_18.0,clay,2024,R16,alejandro tabilo,tomas barrios vera,0.626509428024292,1,tabilo a,barrios vera t,clay
2024-8996_19.0,clay,2024,R16,corentin moutet,thiago agustin tirante,0.4515083432197571,1,moutet c,agustin tirante t,clay
2024-8996_4.0,clay,2024,R32,roman andres burruchaga,thiago seyboth wild,0.3135192990303039,0,andres burruchaga r,seyboth wild t,clay
2024-8996_7.0,clay,2024,R32,juan manuel cerundolo,yannick hanfmann,0.4826004803180694,1,manuel cerundolo j,hanfmann y,clay
2024-8996_9.0,clay,2024,R32,cristian garin,tomas barrios vera,0.5034423470497131,0,garin c,barrios vera t,clay
2024-9158_11.0,clay,2024,R32,facundo bagnis,juan manuel cerundolo,0.5699653029441833,1,bagnis f,manuel cerundolo j,clay
2024-9158_12.0,clay,2024,R32,daniel elahi galan,jaume munar,0.2715179026126861,0,elahi galan d,munar j,clay
2024-9158_14.0,clay,2024,R16,facundo diaz acosta,thiago agustin tirante,0.5321784615516663,1,diaz acosta f,agustin tirante t,clay
2024-9158_16.0,clay,2024,R16,roman andres burruchaga,yannick hanfmann,0.4105063080787658,0,andres burruchaga r,hanfmann y,clay
2024-9158_18.0,clay,2024,R16,bernabe zapata miralles,tomas martin etcheverry,0.4310155212879181,0,zapata miralles b,martin etcheverry t,clay
2024-9158_2.0,clay,2024,R32,facundo diaz acosta,federico agustin gomez,0.4888513386249542,1,diaz acosta f,agustin gomez f,clay
2024-9158_23.0,clay,2024,QF,federico coria,tomas martin etcheverry,0.4728231132030487,1,coria f,martin etcheverry t,clay
2024-9158_3.0,clay,2024,R32,francisco comesana,thiago agustin tirante,0.5443333983421326,0,comesana f,agustin tirante t,clay
2024-9158_4.0,clay,2024,R32,luciano darderi,tomas barrios vera,0.5881303548812866,1,darderi l,barrios vera t,clay
2024-9158_5.0,clay,2024,R32,diego schwartzman,roman andres burruchaga,0.3329780995845794,0,schwartzman d,andres burruchaga r,clay
2024-9158_6.0,clay,2024,R32,juan pablo varillas,yannick hanfmann,0.5878593325614929,0,pablo varillas j,hanfmann y,clay
2024-96_1.0,clay,2024,R64,matthew ebden,novak djokovic,0.0098765389993786,0,ebden m,djokovic n,clay
2024-96_10.0,clay,2024,R64,tomas machac,zhizhen zhang,0.6512632966041565,1,machac t,zhang z,clay
2024-96_12.0,clay,2024,R64,alexei popyrin,nicolas jarry,0.4495605230331421,1,popyrin a,jarry n,clay
2024-96_14.0,clay,2024,R64,mariano navone,nuno borges,0.6439371705055237,1,navone m,borges n,clay
2024-96_16.0,clay,2024,R64,alexander bublik,taylor fritz,0.2078878134489059,0,bublik a,fritz t,clay
2024-96_17.0,clay,2024,R64,casper ruud,taro daniel,0.9290890693664552,1,ruud c,daniel t,clay
2024-96_18.0,clay,2024,R64,andrea vavassori,pedro martinez,0.2017894089221954,1,vavassori a,martinez p,clay
2024-96_19.0,clay,2024,R64,francisco cerundolo,tomas barrios vera,0.8404011130332947,1,cerundolo f,barrios vera t,clay
2024-96_2.0,clay,2024,R64,marton fucsovics,rafael nadal,0.3071355819702148,0,fucsovics m,nadal r,clay
2024-96_20.0,clay,2024,R64,fabian marozsan,ugo humbert,0.6567477583885193,0,marozsan f,humbert u,clay
2024-96_21.0,clay,2024,R64,felix auger-aliassime,marcos giron,0.7094913721084595,1,auger-aliassime f,giron m,clay
2024-96_22.0,clay,2024,R64,dusan lajovic,maximilian marterer,0.588772714138031,0,lajovic d,marterer m,clay
2024-96_23.0,clay,2024,R64,robin haase,sebastian ofner,0.1339933723211288,0,haase r,ofner s,clay
2024-96_24.0,clay,2024,R64,daniil medvedev,rinky hijikata,0.9001217484474182,1,medvedev d,hijikata r,clay
2024-96_25.0,clay,2024,R64,francisco cabral,jan-lennard struff,0.0406389348208904,0,cabral f,struff j,clay
2024-96_29.0,clay,2024,R64,alejandro tabilo,roman safiullin,0.6599377393722534,0,tabilo a,safiullin r,clay
2024-96_3.0,clay,2024,R64,dominik koepfer,milos raonic,0.6224580407142639,1,koepfer d,raonic m,clay
2024-96_30.0,clay,2024,R64,thiago seyboth wild,tomas martin etcheverry,0.4118180572986603,0,seyboth wild t,martin etcheverry t,clay
2024-96_31.0,clay,2024,R64,petros tsitsipas,tallon griekspoor,0.0360632017254829,0,tsitsipas p,griekspoor t,clay
2024-96_32.0,clay,2024,R64,carlos alcaraz,hady habib,0.991410791873932,1,alcaraz c,habib h,clay
2024-96_33.0,clay,2024,R32,novak djokovic,rafael nadal,0.7049564123153687,1,djokovic n,nadal r,clay
2024-96_34.0,clay,2024,R32,dominik koepfer,matteo arnaldi,0.3617741167545318,1,koepfer d,arnaldi m,clay
2024-96_35.0,clay,2024,R32,benjamin hassan,sebastian baez,0.1725080609321594,0,hassan b,baez s,clay
2024-96_36.0,clay,2024,R32,daniel evans,stefanos tsitsipas,0.0440882928669452,0,evans d,tsitsipas s,clay
2024-96_37.0,clay,2024,R32,alexander zverev,tomas machac,0.7749211192131042,1,zverev a,machac t,clay
2024-96_38.0,clay,2024,R32,alexei popyrin,stan wawrinka,0.6650710105895996,1,popyrin a,wawrinka s,clay
2024-96_39.0,clay,2024,R32,lorenzo musetti,mariano navone,0.7497692704200745,1,musetti l,navone m,clay
2024-96_41.0,clay,2024,R32,andrea vavassori,casper ruud,0.1263753473758697,0,vavassori a,ruud c,clay
2024-96_42.0,clay,2024,R32,francisco cerundolo,ugo humbert,0.780401885509491,1,cerundolo f,humbert u,clay
2024-96_44.0,clay,2024,R32,daniil medvedev,sebastian ofner,0.7518768310546875,1,medvedev d,ofner s,clay
2024-96_46.0,clay,2024,R32,jakub mensik,tommy paul,0.3271239399909973,0,mensik j,paul t,clay
2024-96_47.0,clay,2024,R32,roman safiullin,tomas martin etcheverry,0.3598944246768951,1,safiullin r,martin etcheverry t,clay
2024-96_49.0,clay,2024,R16,dominik koepfer,novak djokovic,0.1405957490205764,0,koepfer d,djokovic n,clay
2024-96_50.0,clay,2024,R16,sebastian baez,stefanos tsitsipas,0.2856330275535583,0,baez s,tsitsipas s,clay
2024-96_51.0,clay,2024,R16,alexander zverev,alexei popyrin,0.8305570483207703,1,zverev a,popyrin a,clay
2024-96_53.0,clay,2024,R16,casper ruud,francisco cerundolo,0.6599054932594299,1,ruud c,cerundolo f,clay
2024-96_55.0,clay,2024,R16,corentin moutet,tommy paul,0.3991001546382904,0,moutet c,paul t,clay
2024-96_56.0,clay,2024,R16,carlos alcaraz,roman safiullin,0.9518356919288636,1,alcaraz c,safiullin r,clay
2024-96_57.0,clay,2024,QF,novak djokovic,stefanos tsitsipas,0.7593234181404114,1,djokovic n,tsitsipas s,clay
2024-96_6.0,clay,2024,R64,benjamin hassan,christopher eubanks,0.3484536409378052,1,hassan b,eubanks c,clay
2024-96_63.0,clay,2024,BR,felix auger-aliassime,lorenzo musetti,0.3605080246925354,0,auger-aliassime f,musetti l,clay
2024-96_7.0,clay,2024,R64,daniel evans,moez echargui,0.575443685054779,1,evans d,echargui m,clay
2024-96_9.0,clay,2024,R64,alexander zverev,jaume munar,0.856539249420166,1,zverev a,munar j,clay
2024-M-DC-2024-QLS-M-ARG-KAZ-01_1.0,clay,2024,RR,dmitry popko,francisco cerundolo,0.2074028551578521,0,popko d,cerundolo f,clay
2024-M-DC-2024-QLS-M-ARG-KAZ-01_2.0,clay,2024,RR,timofey skatov,tomas martin etcheverry,0.4695746898651123,1,skatov t,martin etcheverry t,clay
2024-M-DC-2024-QLS-M-ARG-KAZ-01_3.0,clay,2024,RR,francisco cerundolo,timofey skatov,0.8360309600830078,0,cerundolo f,skatov t,clay
2024-M-DC-2024-QLS-M-ARG-KAZ-01_4.0,clay,2024,RR,dmitry popko,sebastian baez,0.1267905086278915,0,popko d,baez s,clay
2024-M-DC-2024-QLS-M-SRB-SVK-01_1.0,clay,2024,RR,lukas klein,miomir kecmanovic,0.311586320400238,1,klein l,kecmanovic m,clay
2024-M-DC-2024-QLS-M-SRB-SVK-01_2.0,clay,2024,RR,alex molcan,dusan lajovic,0.3028205931186676,1,molcan a,lajovic d,clay
2024-M-DC-2024-QLS-M-SRB-SVK-01_3.0,clay,2024,RR,laslo djere,lukas pokorny,0.7384485006332397,0,djere l,pokorny l,clay
2024-M-DC-2024-WG1-M-AUT-TUR-01_1.0,clay,2024,RR,jurij rodionov,yanki erel,0.739571213722229,1,rodionov j,erel y,clay
2024-M-DC-2024-WG1-M-AUT-TUR-01_2.0,clay,2024,RR,cem ilkel,lukas neumayer,0.1697639673948288,0,ilkel c,neumayer l,clay
2024-M-DC-2024-WG1-M-AUT-TUR-01_3.0,clay,2024,RR,cem ilkel,lukas neumayer,0.2610416412353515,0,ilkel c,neumayer l,clay
2024-M-DC-2024-WG1-M-EGY-HUN-01_1.0,clay,2024,RR,amr elsayed abdou ah mohamed,zsombor piros,0.0583196207880973,0,ah mohamed a,piros z,clay
2024-M-DC-2024-WG1-M-EGY-HUN-01_2.0,clay,2024,RR,mate valkusz,mohamed safwat,0.6016233563423157,0,valkusz m,safwat m,clay
2024-M-DC-2024-WG1-M-EGY-HUN-01_3.0,clay,2024,RR,mohamed safwat,zsombor piros,0.4067896008491516,0,safwat m,piros z,clay
2024-M-DC-2024-WG1-M-EGY-HUN-01_4.0,clay,2024,RR,fares zakaria,mate valkusz,0.096323013305664,0,zakaria f,valkusz m,clay
2024-M-DC-2024-WG1-PO-COL-LUX-01_1.0,clay,2024,RR,chris rodesch,nicolas mejia,0.4704169929027557,1,rodesch c,mejia n,clay
2024-M-DC-2024-WG1-PO-COL-LUX-01_2.0,clay,2024,RR,adria soriano barrera,alex knaff,0.4489652812480926,0,soriano barrera a,knaff a,clay
2024-M-DC-2024-WG1-PO-COL-LUX-01_3.0,clay,2024,RR,alex knaff,nicolas mejia,0.4768421947956085,0,knaff a,mejia n,clay
2024-M-DC-2024-WG1-PO-COL-LUX-01_4.0,clay,2024,RR,adria soriano barrera,chris rodesch,0.5771740078926086,1,soriano barrera a,rodesch c,clay
2024-M-DC-2024-WG1-PO-EGY-ECU-01_1.0,clay,2024,RR,alvaro guillen meza,mohamed safwat,0.6327729225158691,0,guillen meza a,safwat m,clay
2024-M-DC-2024-WG1-PO-EGY-ECU-01_2.0,clay,2024,RR,amr elsayed abdou ah mohamed,emilio gomez,0.0696672573685646,1,ah mohamed a,gomez e,clay
2024-M-DC-2024-WG1-PO-EGY-ECU-01_3.0,clay,2024,RR,andres andrade,michael bassem sobhy,0.7204293608665466,1,andrade a,bassem sobhy m,clay
2024-M-DC-2024-WG1-PO-LBN-JPN-01_1.0,clay,2024,RR,hady habib,yoshihito nishioka,0.186124101281166,0,habib h,nishioka y,clay
2024-M-DC-2024-WG1-PO-LBN-JPN-01_2.0,clay,2024,RR,benjamin hassan,yosuke watanuki,0.5957361459732056,1,hassan b,watanuki y,clay
2024-M-DC-2024-WG1-PO-LBN-JPN-01_3.0,clay,2024,RR,benjamin hassan,yoshihito nishioka,0.2926717400550842,0,hassan b,nishioka y,clay
2024-M-DC-2024-WG1-PO-MEX-DEN-01_1.0,clay,2024,RR,elmer moller,ernesto escobedo,0.3644538521766662,1,moller e,escobedo e,clay
2024-M-DC-2024-WG1-PO-MEX-DEN-01_2.0,clay,2024,RR,august holmgren,rodrigo pacheco mendez,0.7339502573013306,0,holmgren a,pacheco mendez r,clay
2024-M-DC-2024-WG1-PO-MEX-DEN-01_3.0,clay,2024,RR,august holmgren,ernesto escobedo,0.497673362493515,1,holmgren a,escobedo e,clay
2024-M-DC-2024-WG2-M-BOL-URU-01_1.0,clay,2024,RR,hugo dellien,joaquin  aguilar cardozo,0.9239922165870668,1,dellien h,aguilar cardozo j,clay
2024-M-DC-2024-WG2-M-BOL-URU-01_2.0,clay,2024,RR,franco roncadelli,murkel dellien,0.4848337471485138,1,roncadelli f,dellien m,clay
2024-M-DC-2024-WG2-M-BOL-URU-01_3.0,clay,2024,RR,franco roncadelli,hugo dellien,0.3059789836406708,1,roncadelli f,dellien h,clay
2024-M-DC-2024-WG2-M-BUL-ESA-01_1.0,clay,2024,RR,marcelo arevalo,petr nesterov,0.1390637308359146,1,arevalo m,nesterov p,clay
2024-M-DC-2024-WG2-M-BUL-ESA-01_2.0,clay,2024,RR,cesar cruz,yanaki milev,0.0781146958470344,0,cruz c,milev y,clay
2024-M-DC-2024-WG2-M-BUL-ESA-01_3.0,clay,2024,RR,iliyan radulov,juan carlos fuentes vasquez,0.7807611227035522,1,radulov i,fuentes vasquez j,clay
2024-M-DC-2024-WG2-M-BUL-ESA-01_4.0,clay,2024,RR,marcelo arevalo,yanaki milev,0.1506328284740448,0,arevalo m,milev y,clay
2024-M-DC-2024-WG2-M-LBN-RSA-01_1.0,clay,2024,RR,alec beckley,benjamin hassan,0.2038867622613906,0,beckley a,hassan b,clay
2024-M-DC-2024-WG2-M-LBN-RSA-01_2.0,clay,2024,RR,hady habib,philip henning,0.3653387129306793,1,habib h,henning p,clay
2024-M-DC-2024-WG2-M-LBN-RSA-01_3.0,clay,2024,RR,benjamin hassan,philip henning,0.7006130814552307,1,hassan b,henning p,clay
2024-M-DC-2024-WG2-M-MAR-MON-01_1.0,clay,2024,RR,hugo nys,yassine dlimi,0.1603415757417678,1,hugo n,dlimi y,clay
2024-M-DC-2024-WG2-M-MAR-MON-01_2.0,clay,2024,RR,elliot benchetrit,romain arneodo,0.7321034073829651,0,benchetrit e,arneodo r,clay
2024-M-DC-2024-WG2-M-MAR-MON-01_3.0,clay,2024,RR,benjamin balleret,younes lalami laaroussi,0.4112831652164459,1,balleret b,lalami laaroussi y,clay
2024-M-DC-2024-WG2-M-TUN-IRL-01_1.0,clay,2024,RR,michael agwi,skander mansouri,0.6700878143310547,1,agwi m,mansouri s,clay
2024-M-DC-2024-WG2-M-TUN-IRL-01_2.0,clay,2024,RR,aziz dougaz,conor gannon,0.7145512700080872,1,dougaz a,gannon c,clay
2024-M-DC-2024-WG2-M-TUN-IRL-01_3.0,clay,2024,RR,aziz dougaz,michael agwi,0.7053221464157104,0,dougaz a,agwi m,clay
2024-M-DC-2024-WG2-M-TUN-IRL-01_4.0,clay,2024,RR,conor gannon,skander mansouri,0.2888819277286529,0,gannon c,mansouri s,clay
2024-M-DC-2024-WG2-PO-BOL-THA-01_1.0,clay,2024,RR,juan carlos prado angelo,maximus jones,0.3340348601341247,1,prado angelo j,jones m,clay
2024-M-DC-2024-WG2-PO-BOL-THA-01_2.0,clay,2024,RR,murkel dellien,wishaya trongcharoenchaikul,0.6079063415527344,1,dellien m,trongcharoenchaikul w,clay
2024-M-DC-2024-WG2-PO-BOL-THA-01_3.0,clay,2024,RR,boris arias,thanapet chanta,0.1983702778816223,1,arias b,chanta t,clay
2024-M-DC-2024-WG2-PO-IRI-EST-01_1.0,clay,2024,RR,hamidreza nadaf,oliver ojakaar,0.180433303117752,0,nadaf h,ojakaar o,clay
2024-M-DC-2024-WG2-PO-IRI-EST-01_2.0,clay,2024,RR,kristjan tamm,sina moghimi,0.3272367119789123,0,tamm k,moghimi s,clay
2024-M-DC-2024-WG2-PO-IRI-EST-01_3.0,clay,2024,RR,oliver ojakaar,sina moghimi,0.6479607820510864,1,ojakaar o,moghimi s,clay
2024-M-DC-2024-WG2-PO-PAR-MON-01_1.0,clay,2024,RR,adolfo daniel vallejo,benjamin balleret,0.6748160123825073,1,daniel vallejo a,balleret b,clay
2024-M-DC-2024-WG2-PO-PAR-MON-01_2.0,clay,2024,RR,martin antonio vergara del puerto,valentin vacherot,0.0688614621758461,0,del puerto m,vacherot v,clay
2024-M-DC-2024-WG2-PO-PAR-MON-01_3.0,clay,2024,RR,adolfo daniel vallejo,valentin vacherot,0.0672821104526519,0,daniel vallejo a,vacherot v,clay
2024-M-DC-2024-WG2-PO-URU-MDA-01_1.0,clay,2024,RR,franco roncadelli,ilya snitari,0.3615657389163971,1,roncadelli f,snitari i,clay
2024-M-DC-2024-WG2-PO-URU-MDA-01_2.0,clay,2024,RR,joaquin  aguilar cardozo,radu albot,0.052614614367485,0,aguilar cardozo j,albot r,clay
2024-M-DC-2024-WG2-PO-URU-MDA-01_3.0,clay,2024,RR,franco roncadelli,radu albot,0.289596289396286,0,roncadelli f,albot r,clay
2024-M-DC-2024-WG2-PO-URU-MDA-01_4.0,clay,2024,RR,ilya snitari,joaquin  aguilar cardozo,0.8177847862243652,0,snitari i,aguilar cardozo j,clay
2024-311_12.0,grass,2024,R32,billy harris,tomas martin etcheverry,0.2168379426002502,1,harris b,martin etcheverry t,grass
2024-311_14.0,grass,2024,R32,ben shelton,giovanni mpetshi perricard,0.7386058568954468,0,shelton b,mpetshi perricard g,grass
2024-311_23.0,grass,2024,R16,billy harris,giovanni mpetshi perricard,0.3947385251522064,1,harris b,mpetshi perricard g,grass
2024-315_23.0,grass,2024,R32,eliot spizzirri,li tu,0.5382066965103149,1,spizzirri e,li t,grass
2024-321_5.0,grass,2024,R32,giovanni mpetshi perricard,lorenzo musetti,0.3746058046817779,0,mpetshi perricard g,musetti l,grass
2024-440_4.0,grass,2024,R32,botic van de zandschulp,mackenzie mcdonald,0.5334804058074951,0,de zandschulp b,mcdonald m,grass
2024-540_106.0,grass,2024,R32,emil ruusuvuori,giovanni mpetshi perricard,0.6163989305496216,0,ruusuvuori e,mpetshi perricard g,grass
